Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.16  released 5-9-2005  

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  7-08-2005   9:09:06
Solution file PAR.T35.
Memory used for PAR.T35 arrays:       4.179 M
Reading keyword commands and data from file:
PAR.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-21.001,0.0)
(Zmax,Rmax) = (23.81233,60.8499985)
Z and R increments:    94   122

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   3.78935       8.47910      9.907048E-01  2.471966E-02  9.910131E-01  4.747873E+02
   4.26609       8.47910      9.881695E-01  2.590184E-02  9.885089E-01  4.734385E+02
   4.74283       8.47910      9.854991E-01  2.713927E-02  9.858728E-01  4.720251E+02
   5.21957       8.47910      9.826879E-01  2.842887E-02  9.830991E-01  4.705444E+02
   5.69630       8.47910      9.797304E-01  2.977283E-02  9.801827E-01  4.689934E+02
   6.17304       8.47910      9.766242E-01  3.117014E-02  9.771215E-01  4.673695E+02
   6.64978       8.47910      9.733635E-01  3.261974E-02  9.739100E-01  4.656696E+02
   7.12652       8.47910      9.699434E-01  3.412584E-02  9.705436E-01  4.638910E+02
   7.60325       8.47910      9.663615E-01  3.568518E-02  9.670201E-01  4.620307E+02
   8.07999       8.47910      9.626112E-01  3.730037E-02  9.633336E-01  4.600858E+02
   8.55673       8.47910      9.586916E-01  3.897318E-02  9.594834E-01  4.580532E+02
   9.03347       8.47910      9.545968E-01  4.070289E-02  9.554642E-01  4.559300E+02
   9.51020       8.47910      9.503228E-01  4.249484E-02  9.512724E-01  4.537129E+02
   9.98694       8.47910      9.458686E-01  4.434883E-02  9.469077E-01  4.513987E+02
   10.4637       8.47910      9.412277E-01  4.626818E-02  9.423642E-01  4.489840E+02
   10.9404       8.47910      9.364024E-01  4.825938E-02  9.376451E-01  4.464650E+02
   11.4172       8.47910      9.313867E-01  5.032357E-02  9.327452E-01  4.438380E+02
   11.8939       8.47910      9.261774E-01  5.247017E-02  9.276624E-01  4.410988E+02
   12.3706       8.47910      9.207774E-01  5.470535E-02  9.224010E-01  4.382429E+02
   12.8474       8.47910      9.151807E-01  5.703579E-02  9.169563E-01  4.352653E+02
   13.3241       8.47910      9.093860E-01  5.948035E-02  9.113292E-01  4.321605E+02
   13.8008       8.47910      9.033950E-01  6.204510E-02  9.055231E-01  4.289223E+02
   14.2776       8.47910      8.971969E-01  6.475011E-02  8.995303E-01  4.255438E+02
   14.7543       8.47910      8.908029E-01  6.761836E-02  8.933655E-01  4.220169E+02
   15.2311       8.47910      8.841980E-01  7.066702E-02  8.870174E-01  4.183323E+02
   15.7078       8.47910      8.773719E-01  7.393497E-02  8.804816E-01  4.144797E+02
   16.1845       8.47910      8.703323E-01  7.745053E-02  8.737717E-01  4.104464E+02
   16.6613       8.47910      8.630539E-01  8.124804E-02  8.668698E-01  4.062183E+02
   17.1380       8.47910      8.555157E-01  8.539813E-02  8.597674E-01  4.017788E+02
   17.6147       8.47910      8.477149E-01  8.993294E-02  8.524720E-01  3.971081E+02
   18.0915       8.47910      8.396060E-01  9.491496E-02  8.449539E-01  3.921839E+02
   18.5682       8.47910      8.311419E-01  1.004679E-01  8.371921E-01  3.869794E+02
   19.0450       8.47910      8.223023E-01  1.066252E-01  8.291864E-01  3.814636E+02
   19.5217       8.47910      8.129672E-01  1.135303E-01  8.208561E-01  3.756003E+02
   19.9984       8.47910      8.031404E-01  1.213159E-01  8.122513E-01  3.693463E+02
   20.4752       8.47910      7.926775E-01  1.301197E-01  8.032862E-01  3.626509E+02
   20.9519       8.47910      7.813850E-01  1.402255E-01  7.938675E-01  3.554533E+02
   21.4286       8.47910      7.692968E-01  1.519139E-01  7.841527E-01  3.476769E+02
   21.9054       8.47910      7.561982E-01  1.656860E-01  7.741366E-01  3.392256E+02
   22.3821       8.47910      7.421665E-01  1.821457E-01  7.641912E-01  3.299646E+02
   22.8589       8.47910      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       8.47910      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       8.47910      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       8.97787      1.022270E+00  2.341129E-01  1.048735E+00  6.324344E+02
  -18.6173       8.97787      1.028769E+00  2.130158E-01  1.050591E+00  6.205151E+02
  -18.1406       8.97787      1.032602E+00  1.921426E-01  1.050327E+00  6.097257E+02
  -17.6638       8.97787      1.034416E+00  1.725141E-01  1.048703E+00  6.000182E+02
  -17.1871       8.97787      1.034836E+00  1.545283E-01  1.046310E+00  5.913141E+02
  -16.7104       8.97787      1.034476E+00  1.384042E-01  1.043694E+00  5.835170E+02
  -16.2336       8.97787      1.033581E+00  1.237986E-01  1.040969E+00  5.765389E+02
  -15.7569       8.97787      1.032469E+00  1.107275E-01  1.038390E+00  5.702979E+02
  -15.2801       8.97787      1.031258E+00  9.902386E-02  1.036001E+00  5.647157E+02
  -14.8034       8.97787      1.029942E+00  8.848474E-02  1.033736E+00  5.597260E+02
  -14.3267       8.97787      1.028698E+00  7.912433E-02  1.031737E+00  5.552647E+02
  -13.8499       8.97787      1.027482E+00  7.073498E-02  1.029914E+00  5.512766E+02
  -13.3732       8.97787      1.026362E+00  6.324172E-02  1.028309E+00  5.477116E+02
  -12.8965       8.97787      1.025334E+00  5.658612E-02  1.026894E+00  5.445226E+02
  -12.4197       8.97787      1.024358E+00  5.064078E-02  1.025609E+00  5.416690E+02
  -11.9430       8.97787      1.023484E+00  4.540140E-02  1.024491E+00  5.391126E+02
  -11.4662       8.97787      1.022695E+00  4.074875E-02  1.023506E+00  5.368199E+02
  -10.9895       8.97787      1.021938E+00  3.663920E-02  1.022595E+00  5.347606E+02
  -10.5128       8.97787      1.021265E+00  3.303454E-02  1.021799E+00  5.329063E+02
  -10.0360       8.97787      1.020624E+00  2.985796E-02  1.021061E+00  5.312325E+02
  -9.55930       8.97787      1.020030E+00  2.710903E-02  1.020390E+00  5.297162E+02
  -9.08256       8.97787      1.019467E+00  2.471487E-02  1.019767E+00  5.283369E+02
  -8.60582       8.97787      1.018907E+00  2.264746E-02  1.019159E+00  5.270765E+02
  -8.12909       8.97787      1.018367E+00  2.088761E-02  1.018581E+00  5.259177E+02
  -7.65235       8.97787      1.017821E+00  1.938565E-02  1.018005E+00  5.248458E+02
  -7.17561       8.97787      1.017268E+00  1.814562E-02  1.017430E+00  5.238466E+02
  -6.69887       8.97787      1.016701E+00  1.712204E-02  1.016845E+00  5.229078E+02
  -6.22214       8.97787      1.016103E+00  1.629699E-02  1.016234E+00  5.220183E+02
  -5.74540       8.97787      1.015479E+00  1.566297E-02  1.015600E+00  5.211674E+02
  -5.26866       8.97787      1.014819E+00  1.519235E-02  1.014932E+00  5.203459E+02
  -4.79192       8.97787      1.014107E+00  1.487646E-02  1.014216E+00  5.195454E+02
  -4.31519       8.97787      1.013351E+00  1.470191E-02  1.013457E+00  5.187578E+02
  -3.83845       8.97787      1.012535E+00  1.465242E-02  1.012642E+00  5.179761E+02
  -3.36171       8.97787      1.011662E+00  1.472692E-02  1.011769E+00  5.171937E+02
  -2.88497       8.97787      1.010723E+00  1.490786E-02  1.010833E+00  5.164044E+02
  -2.40824       8.97787      1.009710E+00  1.519014E-02  1.009824E+00  5.156028E+02
  -1.93150       8.97787      1.008624E+00  1.556827E-02  1.008744E+00  5.147835E+02
  -1.45476       8.97787      1.007456E+00  1.603108E-02  1.007583E+00  5.139418E+02
 -0.978023       8.97787      1.006205E+00  1.658106E-02  1.006341E+00  5.130730E+02
 -0.501285       8.97787      1.004865E+00  1.720675E-02  1.005012E+00  5.121729E+02
 -2.454766E-02   8.97787      1.003429E+00  1.790545E-02  1.003589E+00  5.112375E+02
  0.452190       8.97787      1.001898E+00  1.867608E-02  1.002072E+00  5.102629E+02
  0.928927       8.97787      1.000266E+00  1.951203E-02  1.000456E+00  5.092454E+02
   1.40567       8.97787      9.985244E-01  2.041370E-02  9.987331E-01  5.081817E+02
   1.88240       8.97787      9.966750E-01  2.137740E-02  9.969042E-01  5.070682E+02
   2.35914       8.97787      9.947090E-01  2.240035E-02  9.949612E-01  5.059017E+02
   2.83588       8.97787      9.926260E-01  2.348430E-02  9.929037E-01  5.046791E+02
   3.31262       8.97787      9.904198E-01  2.462441E-02  9.907259E-01  5.033972E+02
   3.78935       8.97787      9.880842E-01  2.582174E-02  9.884216E-01  5.020531E+02
   4.26609       8.97787      9.856188E-01  2.707543E-02  9.859906E-01  5.006435E+02
   4.74283       8.97787      9.830172E-01  2.838313E-02  9.834268E-01  4.991657E+02
   5.21957       8.97787      9.802731E-01  2.974795E-02  9.807244E-01  4.976167E+02
   5.69630       8.97787      9.773862E-01  3.116654E-02  9.778830E-01  4.959935E+02
   6.17304       8.97787      9.743481E-01  3.263987E-02  9.748947E-01  4.942933E+02
   6.64978       8.97787      9.711589E-01  3.416930E-02  9.717598E-01  4.925130E+02
   7.12652       8.97787      9.678121E-01  3.575265E-02  9.684722E-01  4.906497E+02
   7.60325       8.97787      9.643017E-01  3.739326E-02  9.650265E-01  4.887005E+02
   8.07999       8.97787      9.606283E-01  3.908989E-02  9.614233E-01  4.866624E+02
   8.55673       8.97787      9.567855E-01  4.084245E-02  9.576568E-01  4.845323E+02
   9.03347       8.97787      9.527687E-01  4.265686E-02  9.537231E-01  4.823072E+02
   9.51020       8.97787      9.485785E-01  4.452921E-02  9.496231E-01  4.799839E+02
   9.98694       8.97787      9.442076E-01  4.646480E-02  9.453502E-01  4.775591E+02
   10.4637       8.97787      9.396595E-01  4.846525E-02  9.409085E-01  4.750294E+02
   10.9404       8.97787      9.349285E-01  5.053199E-02  9.362931E-01  4.723913E+02
   11.4172       8.97787      9.300121E-01  5.267451E-02  9.315026E-01  4.696410E+02
   11.8939       8.97787      9.249145E-01  5.489243E-02  9.265419E-01  4.667746E+02
   12.3706       8.97787      9.196277E-01  5.719562E-02  9.214047E-01  4.637878E+02
   12.8474       8.97787      9.141634E-01  5.959253E-02  9.161037E-01  4.606757E+02
   13.3241       8.97787      9.085144E-01  6.209030E-02  9.106336E-01  4.574332E+02
   13.8008       8.97787      9.026784E-01  6.470935E-02  9.049948E-01  4.540545E+02
   14.2776       8.97787      8.966687E-01  6.745900E-02  8.992027E-01  4.505328E+02
   14.7543       8.97787      8.904770E-01  7.035734E-02  8.932522E-01  4.468605E+02
   15.2311       8.97787      8.841012E-01  7.344414E-02  8.871465E-01  4.430290E+02
   15.7078       8.97787      8.775535E-01  7.672916E-02  8.809015E-01  4.390279E+02
   16.1845       8.97787      8.708249E-01  8.026443E-02  8.745161E-01  4.348452E+02
   16.6613       8.97787      8.638958E-01  8.407588E-02  8.679774E-01  4.304673E+02
   17.1380       8.97787      8.567858E-01  8.821724E-02  8.613154E-01  4.258773E+02
   17.6147       8.97787      8.494469E-01  9.276526E-02  8.544971E-01  4.210563E+02
   18.0915       8.97787      8.419109E-01  9.776972E-02  8.475688E-01  4.159810E+02
   18.5682       8.97787      8.341206E-01  1.033048E-01  8.404934E-01  4.106250E+02
   19.0450       8.97787      8.260150E-01  1.095144E-01  8.332432E-01  4.049569E+02
   19.5217       8.97787      8.176268E-01  1.164608E-01  8.258794E-01  3.989389E+02
   19.9984       8.97787      8.088458E-01  1.243118E-01  8.183428E-01  3.925276E+02
   20.4752       8.97787      7.996083E-01  1.332382E-01  8.106330E-01  3.856706E+02
   20.9519       8.97787      7.899430E-01  1.434254E-01  8.028579E-01  3.783048E+02
   21.4286       8.97787      7.796999E-01  1.551945E-01  7.949952E-01  3.703558E+02
   21.9054       8.97787      7.690025E-01  1.688902E-01  7.873302E-01  3.617312E+02
   22.3821       8.97787      7.581014E-01  1.843041E-01  7.801831E-01  3.523206E+02
   22.8589       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       8.97787      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       9.47664      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       9.47664      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       9.47664      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       9.47664      9.896543E-01  2.322103E-01  1.016532E+00  6.658666E+02
  -19.0940       9.47664      9.971472E-01  2.144864E-01  1.019954E+00  6.539605E+02
  -18.6173       9.47664      1.003350E+00  1.965320E-01  1.022417E+00  6.430120E+02
  -18.1406       9.47664      1.007960E+00  1.786239E-01  1.023665E+00  6.330202E+02
  -17.6638       9.47664      1.011098E+00  1.615357E-01  1.023921E+00  6.239631E+02
  -17.1871       9.47664      1.013180E+00  1.456320E-01  1.023593E+00  6.157845E+02
  -16.7104       9.47664      1.014383E+00  1.309119E-01  1.022796E+00  6.084224E+02
  -16.2336       9.47664      1.015042E+00  1.175731E-01  1.021829E+00  6.018088E+02
  -15.7569       9.47664      1.015345E+00  1.054169E-01  1.020803E+00  5.958736E+02
  -15.2801       9.47664      1.015394E+00  9.443089E-02  1.019775E+00  5.905549E+02
  -14.8034       9.47664      1.015334E+00  8.456981E-02  1.018850E+00  5.857905E+02
  -14.3267       9.47664      1.015143E+00  7.566499E-02  1.017959E+00  5.815258E+02
  -13.8499       9.47664      1.014935E+00  6.771198E-02  1.017191E+00  5.777105E+02
  -13.3732       9.47664      1.014709E+00  6.058886E-02  1.016517E+00  5.742960E+02
  -12.8965       9.47664      1.014472E+00  5.421424E-02  1.015920E+00  5.712411E+02
  -12.4197       9.47664      1.014263E+00  4.857157E-02  1.015425E+00  5.685055E+02
  -11.9430       9.47664      1.014043E+00  4.353944E-02  1.014978E+00  5.660543E+02
  -11.4662       9.47664      1.013848E+00  3.909130E-02  1.014601E+00  5.638557E+02
  -10.9895       9.47664      1.013671E+00  3.517343E-02  1.014281E+00  5.618795E+02
  -10.5128       9.47664      1.013473E+00  3.171114E-02  1.013969E+00  5.600998E+02
  -10.0360       9.47664      1.013295E+00  2.870492E-02  1.013701E+00  5.584918E+02
  -9.55930       9.47664      1.013103E+00  2.607852E-02  1.013439E+00  5.570339E+02
  -9.08256       9.47664      1.012902E+00  2.380177E-02  1.013182E+00  5.557068E+02
  -8.60582       9.47664      1.012691E+00  2.185485E-02  1.012927E+00  5.544918E+02
  -8.12909       9.47664      1.012444E+00  2.018556E-02  1.012645E+00  5.533730E+02
  -7.65235       9.47664      1.012178E+00  1.879703E-02  1.012352E+00  5.523353E+02
  -7.17561       9.47664      1.011880E+00  1.764119E-02  1.012034E+00  5.513655E+02
  -6.69887       9.47664      1.011530E+00  1.669954E-02  1.011668E+00  5.504516E+02
  -6.22214       9.47664      1.011146E+00  1.596248E-02  1.011272E+00  5.495821E+02
  -5.74540       9.47664      1.010707E+00  1.540262E-02  1.010825E+00  5.487471E+02
  -5.26866       9.47664      1.010216E+00  1.500642E-02  1.010328E+00  5.479378E+02
  -4.79192       9.47664      1.009670E+00  1.476272E-02  1.009778E+00  5.471453E+02
  -4.31519       9.47664      1.009055E+00  1.465380E-02  1.009161E+00  5.463621E+02
  -3.83845       9.47664      1.008377E+00  1.467683E-02  1.008484E+00  5.455810E+02
  -3.36171       9.47664      1.007629E+00  1.481527E-02  1.007738E+00  5.447955E+02
  -2.88497       9.47664      1.006802E+00  1.505925E-02  1.006915E+00  5.440001E+02
  -2.40824       9.47664      1.005901E+00  1.540620E-02  1.006019E+00  5.431887E+02
  -1.93150       9.47664      1.004914E+00  1.584395E-02  1.005039E+00  5.423564E+02
  -1.45476       9.47664      1.003843E+00  1.637336E-02  1.003977E+00  5.414981E+02
 -0.978023       9.47664      1.002684E+00  1.698287E-02  1.002828E+00  5.406096E+02
 -0.501285       9.47664      1.001428E+00  1.767030E-02  1.001584E+00  5.396865E+02
 -2.454766E-02   9.47664      1.000078E+00  1.843269E-02  1.000248E+00  5.387247E+02
  0.452190       9.47664      9.986241E-01  1.926306E-02  9.988098E-01  5.377204E+02
  0.928927       9.47664      9.970686E-01  2.016455E-02  9.972725E-01  5.366699E+02
   1.40567       9.47664      9.954052E-01  2.112941E-02  9.956295E-01  5.355697E+02
   1.88240       9.47664      9.936268E-01  2.215707E-02  9.938738E-01  5.344164E+02
   2.35914       9.47664      9.917354E-01  2.324738E-02  9.920078E-01  5.332066E+02
   2.83588       9.47664      9.897243E-01  2.439610E-02  9.900249E-01  5.319371E+02
   3.31262       9.47664      9.875864E-01  2.560519E-02  9.879183E-01  5.306048E+02
   3.78935       9.47664      9.853236E-01  2.687170E-02  9.856899E-01  5.292065E+02
   4.26609       9.47664      9.829260E-01  2.819478E-02  9.833303E-01  5.277392E+02
   4.74283       9.47664      9.803952E-01  2.957632E-02  9.808412E-01  5.261998E+02
   5.21957       9.47664      9.777243E-01  3.101289E-02  9.782160E-01  5.245853E+02
   5.69630       9.47664      9.749061E-01  3.250670E-02  9.754479E-01  5.228927E+02
   6.17304       9.47664      9.719425E-01  3.405675E-02  9.725390E-01  5.211190E+02
   6.64978       9.47664      9.688262E-01  3.566165E-02  9.694823E-01  5.192611E+02
   7.12652       9.47664      9.655507E-01  3.732565E-02  9.662719E-01  5.173162E+02
   7.60325       9.47664      9.621178E-01  3.904475E-02  9.629097E-01  5.152811E+02
   8.07999       9.47664      9.585177E-01  4.082154E-02  9.593866E-01  5.131528E+02
   8.55673       9.47664      9.547539E-01  4.265665E-02  9.557063E-01  5.109283E+02
   9.03347       9.47664      9.508193E-01  4.454885E-02  9.518624E-01  5.086044E+02
   9.51020       9.47664      9.467087E-01  4.650317E-02  9.478502E-01  5.061781E+02
   9.98694       9.47664      9.424264E-01  4.851720E-02  9.436744E-01  5.036460E+02
   10.4637       9.47664      9.379679E-01  5.059568E-02  9.393315E-01  5.010047E+02
   10.9404       9.47664      9.333266E-01  5.273840E-02  9.348155E-01  4.982512E+02
   11.4172       9.47664      9.285117E-01  5.494919E-02  9.301362E-01  4.953815E+02
   11.8939       9.47664      9.235151E-01  5.723639E-02  9.252870E-01  4.923920E+02
   12.3706       9.47664      9.183480E-01  5.960060E-02  9.202800E-01  4.892786E+02
   12.8474       9.47664      9.130059E-01  6.204857E-02  9.151119E-01  4.860369E+02
   13.3241       9.47664      9.074899E-01  6.459976E-02  9.097862E-01  4.826621E+02
   13.8008       9.47664      9.018131E-01  6.725251E-02  9.043173E-01  4.791487E+02
   14.2776       9.47664      8.959741E-01  7.003232E-02  8.987069E-01  4.754904E+02
   14.7543       9.47664      8.899738E-01  7.295256E-02  8.929589E-01  4.716808E+02
   15.2311       9.47664      8.838298E-01  7.603257E-02  8.870942E-01  4.677110E+02
   15.7078       9.47664      8.775362E-01  7.931802E-02  8.811136E-01  4.635718E+02
   16.1845       9.47664      8.711039E-01  8.282448E-02  8.750325E-01  4.592521E+02
   16.6613       9.47664      8.645385E-01  8.660065E-02  8.688651E-01  4.547383E+02
   17.1380       9.47664      8.578218E-01  9.070957E-02  8.626044E-01  4.500150E+02
   17.6147       9.47664      8.509899E-01  9.518678E-02  8.562969E-01  4.450630E+02
   18.0915       9.47664      8.440022E-01  1.001244E-01  8.499204E-01  4.398604E+02
   18.5682       9.47664      8.368544E-01  1.056077E-01  8.434917E-01  4.343811E+02
